dates,NSW,VIC,QLD,TAS,SA
2/1/2010,-1.492229952,-1.318429051,-1.975470283,-0.431724933,-0.579161447
2/2/2010,-1.410291242,2.726968194,-1.442426695,-0.294250617,2.498483055
2/3/2010,-0.661797311,2.452184682,-0.446660206,-0.356561792,2.327388864
2/4/2010,2.598893007,-0.127514289,-0.876934088,0.136399593,-0.129426127
2/5/2010,-0.839313039,-0.335166689,0.367590471,-0.083228537,-0.391284796
2/6/2010,-0.493965557,-0.326774329,-0.673136473,-0.14358557,-0.32981655
2/7/2010,-0.126566924,-0.038923512,0.216031117,-0.104180888,0.047571477
2/8/2010,0.302821338,3.70341221,0.45040822,0.873319094,3.795263553
2/9/2010,0.364356382,3.690574525,-0.034553957,0.336305514,3.840555339
2/10/2010,0.564954255,2.504321832,0.626914638,0.361005253,3.749472815
2/11/2010,2.791437434,0.118119495,-0.068257995,0.077945573,-0.050131648
2/12/2010,3.247718374,0.253278378,1.048633758,0.335675805,0.083951581
2/13/2010,0.031563552,0.088696567,0.038353524,0.037359642,0.125057621
2/14/2010,0.148855295,0.199453891,-0.48616508,0.050526744,0.06748248
2/15/2010,0.321030692,0.041625989,3.123092519,0.089263145,-0.060765083
2/16/2010,-0.296412595,-0.394131173,-0.082637616,-0.151059737,-0.341275328
2/17/2010,-0.515342712,-0.517110228,-0.91789661,-0.437120793,-0.507537499
2/18/2010,-0.468057,-0.529608931,-0.581123722,-0.403033085,-0.919763038
2/19/2010,-0.415180855,-0.151973563,-0.889426974,0.388696192,-0.066265681
2/20/2010,-0.672409885,0.828044109,-1.131124876,0.757936285,1.08522853
2/21/2010,-0.065670101,0.144085746,-0.841589559,0.022167963,0.123694519
2/22/2010,3.90472901,0.245455707,0.107179204,0.116228811,-0.055608905
2/23/2010,0.068760376,-0.109762179,0.781073254,-0.081404633,-0.228487896
2/24/2010,-0.393963462,-0.385140865,-0.098374341,-0.207727843,-0.565095311
2/25/2010,-0.369526693,-0.473630756,-0.179217597,-0.225653316,-0.474677469
2/26/2010,-0.429497601,0.057576939,-0.079476574,0.150451988,0.675287409
2/27/2010,-0.272391223,-0.182217402,-0.130307478,-0.145475828,-0.179554797
2/28/2010,-0.357598163,-0.307470321,-0.159082537,-0.202586466,-0.346112909
3/1/2010,-0.505040959,-0.42511376,-0.811121902,0.344718992,-0.411188678
3/2/2010,-0.199954776,-0.146207313,-0.476216648,-0.193528885,-0.109255081
3/3/2010,-0.295690053,-0.044020182,-0.838728362,-0.099892154,-0.058759991
3/4/2010,-0.265965258,-0.127382139,-0.705339895,-0.06458272,-0.013166819
3/5/2010,-0.040927138,0.031188674,-0.745237432,0.012842189,0.029384016
3/6/2010,-0.092999444,-0.18780613,-0.19246041,-0.615979287,-0.23410136
3/7/2010,-0.102184223,-0.046901735,0.157438736,-0.227807232,-0.643558555
3/8/2010,-0.172707556,-0.396295561,1.685006047,-0.314401603,-0.505334067
3/9/2010,1.15577918,-0.704169971,2.756926924,-0.409698516,-0.713100573
3/10/2010,-0.373603495,-0.484446473,1.72861682,-0.453682564,-0.545157655
3/11/2010,-0.512755787,-0.512062756,-0.703118961,-0.426959765,-0.504837854
3/12/2010,-0.434798806,-0.411060624,-0.325099589,-0.35997525,-0.585726081
3/13/2010,-0.352250061,-0.847028643,-0.141405179,-0.27264586,-0.121638718
3/14/2010,-0.215057243,-0.107851601,0.095971177,-0.228472238,-0.029518238
3/15/2010,0.04781362,0.028261969,-0.122724519,0.006533761,0.06853948
3/16/2010,0.102569556,0.072834307,-0.314853742,-0.080208297,0.181089088
3/17/2010,0.079250034,0.096791984,-0.277264116,-0.114024789,0.229657541
3/18/2010,0.007112217,-0.021890239,-0.403094397,-0.069054243,0.614818943
3/19/2010,0.293441169,0.325155373,0.372734856,0.039294357,0.289188505
3/20/2010,0.228602116,0.02607294,-0.75316696,0.187536962,0.24091509
3/21/2010,0.093131989,0.030822515,-0.14471534,-0.015347367,0.021834726
3/22/2010,-0.233140212,-0.204536806,-0.677344626,-0.118316218,-0.176632152
3/23/2010,-0.350206576,-0.417773236,-0.20519727,-0.265551881,-0.876234479
3/24/2010,-0.152237787,-0.194116496,-0.753608086,-0.258274956,-0.221949829
3/25/2010,0.052752816,-0.038397973,-0.240000066,-0.09493463,-0.044054031
3/26/2010,2.897054126,0.207630849,0.376797511,0.137571642,-0.375083617
3/27/2010,-0.028121005,-0.064164732,0.135486561,-0.098225062,0.031604472
3/28/2010,-0.069810247,-0.187119706,0.169503396,-0.184423364,-0.165090496
3/29/2010,-0.010434504,-0.182352223,0.070739854,-0.055403021,-0.113983304
3/30/2010,-0.085316871,-0.211864273,0.09787691,-0.320150549,-0.319810557
3/31/2010,-0.281980943,-0.38664877,-0.095563271,-0.279452097,-0.472904062
4/1/2010,-0.343248283,-0.349366857,-0.172798435,-0.30447584,-0.34787931
4/2/2010,-0.488563002,-0.416674171,-0.11651353,-0.372678901,-0.481915126
4/3/2010,-0.331932383,-0.323546727,0.026457511,0.701127157,-0.32967047
4/4/2010,-0.400833933,-0.315725344,-0.033823634,0.617484765,-0.281400409
4/5/2010,-0.440105441,-0.449151696,-0.20925039,-0.218905875,-0.500031194
4/6/2010,-0.409716237,-0.357517065,-0.054251574,-0.188024066,-0.572009132
4/7/2010,-0.325331758,-0.253592704,-0.039677653,-0.251957207,-0.400170178
4/8/2010,-0.256734795,-0.278850351,0.057959706,-0.136168724,-0.239337804
4/9/2010,-0.231600412,-0.126380425,0.149061006,-0.035112051,-0.250919068
4/10/2010,0.047115263,0.09058504,0.516274729,0.059410903,0.005620004
4/11/2010,0.116253039,0.126886988,1.13445732,0.061323503,0.103828617
4/12/2010,-0.064494814,-0.009384555,0.138890867,0.025940558,-0.074806087
4/13/2010,3.029303114,-0.210417915,-0.071531099,-0.185775702,-0.102308009
4/14/2010,-0.336766496,-0.174284788,-0.082722102,-0.079668871,-0.246677392
4/15/2010,-0.611064309,0.597590509,-0.403300845,0.593767692,0.618757919
4/16/2010,-0.597834215,-0.262322675,-0.361643545,-0.145424121,-0.7172043
4/17/2010,-0.010763226,0.099372728,0.4061103,0.549226269,1.328828
4/18/2010,0.273760994,0.358424233,0.711294416,-0.342040281,0.73095978
4/19/2010,-0.013632995,0.021201983,0.26581925,-1.120044198,0.018601923
4/20/2010,0.02076841,1.388082891,0.43999195,-0.527065501,1.094796879
4/21/2010,-0.091289095,2.752000237,0.368245751,-0.39773013,2.980116674
4/22/2010,0.381777353,4.046815102,0.754020059,-0.203645726,0.590841446
4/23/2010,-0.364652718,-0.312300868,0.076210146,-0.221740255,-0.299100646
4/24/2010,-0.27583305,-0.190972927,0.20923066,-0.296216306,-0.263700924
4/25/2010,0.056086145,0.15716854,0.565054935,-0.205894026,-0.296601355
4/26/2010,-0.3964167,-0.382168822,-0.158825377,-0.446956557,-0.249947792
4/27/2010,0.054199776,0.586985729,0.454180806,0.71123482,0.619172717
4/28/2010,-0.294970429,0.110853171,0.0026132,0.090007856,-0.103571443
4/29/2010,-0.251879751,-0.128389862,-0.094308631,-0.048533395,-0.193648186
4/30/2010,-0.370557002,-0.248682378,-0.133526811,-0.084132131,-0.6925605
5/1/2010,-0.035031281,0.10823678,0.295461108,0.173257935,0.205511399
5/2/2010,-0.092500834,0.073706138,0.185881763,-0.006420995,0.16323135
5/3/2010,-0.208804569,-0.235886166,0.034366004,-0.144990716,-0.229863894
5/4/2010,-0.183579137,-0.213030523,0.132798097,-0.102346672,-0.372579841
5/5/2010,0.218715409,0.23389924,0.501948753,-0.228354769,0.059955494
5/6/2010,-0.058500906,-0.085907077,-0.171601083,0.018150121,-0.040753512
5/7/2010,-0.09022952,-0.063965813,0.33606297,-0.294291703,-0.070620674
5/8/2010,0.003968653,0.044544912,0.495674882,-0.076552361,-0.020258657
5/9/2010,0.095724806,0.135787194,0.551175745,-0.183233219,-0.372557564
5/10/2010,0.604670045,0.336844202,0.838828422,-0.351625044,0.198215426
5/11/2010,0.577623977,0.554785475,0.896959568,-0.716172932,0.434718397
5/12/2010,0.902170971,0.850887776,1.160282648,0.867060444,0.760821102
5/13/2010,0.540807097,0.526285086,2.572391491,0.692881496,0.537478816
5/14/2010,0.282639812,0.378091187,0.174479669,2.672643194,0.326502645
5/15/2010,0.572613262,0.611218167,0.917040196,3.306382749,0.431596887
5/16/2010,0.594574825,0.628001579,0.941270539,2.846411396,0.468962972
5/17/2010,0.544453064,0.509798115,0.554898421,2.669233574,0.299176621
5/18/2010,0.561756222,0.582316074,0.861645128,0.737392982,0.034647863
5/19/2010,0.245384156,0.275585054,0.504787028,0.590029737,-0.428385807
5/20/2010,0.082070045,0.205183492,0.186523073,1.028434149,-0.302329014
5/21/2010,-0.221354339,0.010320306,0.036778339,0.211808424,-0.081759067
5/22/2010,0.469302745,0.623265906,0.782788395,3.764030125,0.576541555
5/23/2010,0.064343309,0.443402601,0.738204414,2.013318113,0.077950349
5/24/2010,-0.097168864,0.136636486,0.015091689,0.17976946,-0.200950861
5/25/2010,0.234203398,0.235375529,0.568481775,0.358390261,0.096044721
5/26/2010,0.318832226,0.279205719,0.550923476,2.595040458,-0.330609403
5/27/2010,0.033257462,-0.011808205,0.19248772,0.605236573,-0.085020611
5/28/2010,-0.329676714,-0.455423056,0.00554166,0.389189146,-0.499647078
5/29/2010,0.021646931,-0.462293447,0.403587815,-0.037207122,-0.487768862
5/30/2010,0.072222427,-0.678838799,0.453063773,0.075253404,-0.783029873
5/31/2010,0.57953209,0.084417933,0.237400481,0.237699138,0.081928312
6/1/2010,0.476415328,0.376134865,0.84588746,0.417679002,-0.135715975
6/2/2010,0.259277153,0.173292024,0.521664097,-0.07169804,0.177392511
6/3/2010,0.485898975,0.476933928,0.689512737,0.137963949,-0.040710042
6/4/2010,0.387160016,0.34090929,0.727229693,0.313301787,-0.279619042
6/5/2010,1.317755785,1.36928625,0.982438712,1.099763728,0.837238956
6/6/2010,0.795444706,0.794372906,1.13692418,0.749818848,0.238653985
6/7/2010,0.588817067,0.488963318,0.796583405,0.408208028,0.631705446
6/8/2010,-0.277729153,-0.40214068,0.168338471,-0.190757496,-0.934049438
6/9/2010,-0.010058696,-0.110630618,0.265424254,0.036681935,-0.238766302
6/10/2010,0.360213631,0.306427921,0.519725816,0.516013517,0.290866765
6/11/2010,-0.364630248,-0.325200176,-0.011362446,-0.101021002,-0.364345459
6/12/2010,0.11154026,0.133858157,0.455589207,0.831192082,0.42388994
6/13/2010,0.192794741,0.13053191,0.512412959,0.0007562,0.067545072
6/14/2010,0.400938578,0.385553948,0.57489666,0.242677552,0.818424632
6/15/2010,0.168586459,0.110777699,0.3955473,0.175674035,1.114700144
6/16/2010,-0.511816449,-0.457016922,-0.232241275,-0.311295245,-0.481359393
6/17/2010,-0.40752237,-0.388704497,-0.21567517,-0.176482481,-0.319492614
6/18/2010,-0.652115556,-0.664817292,-1.28215865,-0.327951605,-0.793762944
6/19/2010,0.010899808,-0.100222928,-0.162800199,0.029257418,-0.467511314
6/20/2010,0.314024095,0.294570601,0.598204486,0.229195993,-0.050732246
6/21/2010,0.164559136,2.325976714,-0.164268203,2.654739796,2.397278476
6/22/2010,-0.052054037,-0.374284332,0.263536504,0.20865892,-0.252371917
6/23/2010,-0.221695392,-0.126201035,0.042189034,0.041835933,-0.4235678
6/24/2010,-0.521292449,-0.443441425,-0.294313281,-0.25412101,-0.349198992
6/25/2010,-0.277309062,-0.315737721,-0.134973048,-0.16783097,-0.270444109
6/26/2010,0.388105978,0.434637211,0.218035234,0.33795682,0.47452709
6/27/2010,0.769356262,0.731437035,0.950894081,0.592392285,0.837985891
6/28/2010,0.370483379,0.269575829,0.53224858,0.223604914,0.021332576
6/29/2010,3.389638015,0.720797037,0.997609358,0.675178373,0.718020344
6/30/2010,0.496809372,0.453825832,0.720663448,0.394914137,0.545129859
7/1/2010,0.079797256,0.052014484,0.329974334,0.148570286,-0.178365118
7/2/2010,-0.13348117,-0.07316313,0.079304757,0.053597948,-0.225690891
7/3/2010,-0.297478371,-0.860706971,0.130810744,-0.574686287,-0.780998391
7/4/2010,0.206607637,0.265305073,0.617308053,0.32944132,0.244763291
7/5/2010,-0.127547353,0.055929598,0.210857587,0.235942323,0.217852666
7/6/2010,-0.587995273,-0.460543961,-0.277203483,-0.225531258,-0.500463991
7/7/2010,-0.218124231,-0.225097529,-0.114727275,0.225169763,-0.634301182
7/8/2010,-0.553509425,-0.539909795,-0.345185089,0.127612182,-0.622419375
7/9/2010,-0.733720653,-0.611497858,-0.433390997,-0.302201122,-0.95651647
7/10/2010,-0.852852542,-0.811271485,-0.545521526,-0.703424638,-0.86261606
7/11/2010,-0.700512554,-0.646952347,-0.247345837,-0.584986717,-0.658466008
7/12/2010,-0.612714439,-0.640808544,-0.408713982,0.051777419,-0.702519663
7/13/2010,-0.91202537,-0.894232344,-0.534522471,-0.54647601,-0.669830183
7/14/2010,-0.625937403,-0.622271273,-0.330793831,-0.475905179,-0.807672118
7/15/2010,-0.594650479,-0.602438424,-0.388762657,-0.857459822,-0.791744286
7/16/2010,-0.642232894,-0.597536864,-0.30053508,-0.393648426,-0.532942422
7/17/2010,-0.402425936,-0.35041665,-0.061307015,-0.001681074,-0.337534362
7/18/2010,0.503699365,0.619424721,0.795519914,0.524278626,0.830376083
7/19/2010,-0.174161263,-0.14872469,-0.109213153,-0.6924736,-0.580786551
7/20/2010,-0.063029155,0.014096598,0.129692589,0.202987825,-0.080633591
7/21/2010,-0.300037117,-0.282666483,-0.101217502,0.423401731,-0.723611135
7/22/2010,0.061412707,0.098707705,0.295036418,-0.091616903,0.069489136
7/23/2010,-0.261058926,-0.200950643,-0.209001869,-0.223582625,-0.37113421
7/24/2010,-0.463170123,-0.374845264,-0.373748339,-0.065316143,-0.339282507
7/25/2010,0.214472209,0.295917002,0.038446385,-0.573764942,0.342216378
7/26/2010,0.434072046,0.418696087,0.554273197,-0.313053691,0.462358832
7/27/2010,-0.409862988,-0.412500605,-0.119120464,-0.566390514,-0.386710303
7/28/2010,-0.486984837,-0.417862004,-0.428456161,3.287022642,-0.405886245
7/29/2010,-0.271924208,-0.505544303,-0.377979809,0.066907704,-0.17503537
7/30/2010,-0.537714922,-0.484164642,-0.426878614,-0.185083914,-0.410889001
7/31/2010,-0.458855402,-0.386324969,-0.196665797,-0.171155852,-0.293588516
8/1/2010,-0.325304355,-0.231437916,-0.04210672,-0.081960083,0.038004461
8/2/2010,-0.163024852,-0.222946862,-0.007946746,-0.070383911,-0.234542694
8/3/2010,-0.123648976,-0.083049347,0.106650292,-0.003796018,-0.285126891
8/4/2010,-0.355156689,-0.312506649,-0.296169068,-0.051488847,-0.449455552
8/5/2010,0.001236051,0.058586723,0.092650832,0.230261038,-0.151426432
8/6/2010,0.377268067,0.443378079,-0.253979323,0.780378508,0.226665214
8/7/2010,0.39242151,0.485026911,0.66601535,4.214810334,0.393429312
8/8/2010,0.518345432,0.60708932,0.766167542,4.221609087,0.5667293
8/9/2010,-0.074990322,0.018567678,-0.333545163,0.048614167,0.123890362
8/10/2010,3.487537616,0.076948334,0.061875553,0.215584487,0.10305167
8/11/2010,-0.028342283,0.083467072,0.050403853,0.184596721,0.000102969
8/12/2010,-0.086528649,-0.043575451,-0.285756033,0.113982222,-0.010844441
8/13/2010,-0.536013666,-0.354575946,-0.352365764,-0.161428963,-0.652592547
8/14/2010,-0.449741245,-0.369184255,-0.140995946,-0.834978348,-0.351361505
8/15/2010,-0.337879057,-0.244889837,-0.067059497,-0.281587469,-0.467627776
8/16/2010,-0.025461583,0.056244333,0.111455231,0.171957587,-0.6603398
8/17/2010,-0.010121159,0.002417578,-0.048119685,0.035447987,-0.298764087
8/18/2010,-0.282114029,-0.154176087,-0.141590241,-0.227667684,-0.313885728
8/19/2010,-0.591393291,-0.539562505,-0.454383792,-0.848945268,-0.474303221
8/20/2010,-0.671731673,-0.618286316,-0.441305452,-0.466847503,-0.571414892
8/21/2010,-0.518021755,-0.392920529,-0.185366133,-0.582408973,-1.612547055
8/22/2010,-0.243655918,-0.234547813,-0.481892527,-0.623684688,-0.242420264
8/23/2010,0.229680537,0.246600619,-0.206651241,0.200026918,0.136083149
8/24/2010,-0.337966116,-0.247099666,-0.625504709,-0.803928137,-0.266473099
8/25/2010,0.140704635,0.200288006,0.25330884,0.081721177,-0.009768512
8/26/2010,0.084268732,0.13486843,-0.248535442,0.204778927,0.01315437
8/27/2010,-0.396608324,-0.272731482,-0.354892674,-0.247430692,-0.475144054
8/28/2010,0.250749875,0.335237569,0.494500406,0.304456035,0.390227094
8/29/2010,-0.075325962,0.009269464,-0.355747353,-0.125509961,0.089693243
8/30/2010,-0.315628285,-0.3238611,-0.110880884,-0.337322448,-0.337504736
8/31/2010,-0.502526767,-0.485455432,-0.656728029,-0.652529325,-0.491197728
9/1/2010,-0.594214425,-0.382799988,-0.637299428,-0.500261742,3.237604685
9/2/2010,-0.523605867,-0.443493402,-0.809671654,-0.244924999,-0.302728881
9/3/2010,-0.475290792,-0.364809758,-0.262683661,-0.292720602,-0.288546646
9/4/2010,-0.448131712,-0.430536323,-0.43581718,-0.355507916,-0.242270056
9/5/2010,-0.210887755,-0.099870245,-0.970539665,-0.110134633,-0.242544727
9/6/2010,-0.287858575,-0.249518121,-0.869191349,-0.243308138,-0.624474199
9/7/2010,0.0640485,0.127126029,-0.485266984,0.140978299,0.038724249
9/8/2010,-0.413631807,-0.392168097,-0.326890921,-0.372677394,-0.766019213
9/9/2010,-0.437605366,-0.434876805,-0.742443159,-0.270713707,-0.600938149
9/10/2010,-0.51612791,-0.4334,-0.24398643,-0.314890977,-0.578249723
9/11/2010,-0.474380023,-0.494895364,-0.423303786,-0.355366296,-1.335820497
9/12/2010,-0.330612431,-1.049337525,-0.142452618,-0.237457337,-2.11482506
9/13/2010,-0.368635693,-0.293246858,-0.433197156,-0.137496154,-0.406501206
9/14/2010,-0.442865914,-0.35254962,-0.253129603,1.552013917,-0.341181989
9/15/2010,-0.545655848,-0.525296944,-0.395002188,-0.030108523,-1.541945173
9/16/2010,-0.5815342,-0.542624328,-0.462170571,-0.256288478,-0.437196895
9/17/2010,-0.492419708,-0.47024401,-0.542143415,-0.185692888,-0.790602026
9/18/2010,-0.294291553,-0.161115292,-0.03947947,-0.12231261,-0.085692957
9/19/2010,-0.239407481,-0.189012605,0.001817673,-0.393877198,0.027929729
9/20/2010,-0.506066329,-0.475070773,-0.341240163,-0.265949284,-0.395035399
9/21/2010,-0.507667599,-0.458253211,-0.188126268,-0.310991031,-0.473042164
9/22/2010,-0.522765259,-0.438674959,-0.267324999,-0.259877948,-0.64070113
9/23/2010,-0.480939021,-0.505703666,-0.299061766,-0.249982587,-0.50932954
9/24/2010,-0.546691151,-0.395725616,-0.146381885,-0.247374967,-0.242192186
9/25/2010,-0.100829989,-0.179825364,0.097073097,-0.196665855,-0.064650407
9/26/2010,-0.224601779,-0.165737748,0.04250985,-0.192748386,-0.023070529
9/27/2010,-0.231976256,-0.375700321,-0.383301752,-0.277349028,-0.337426264
9/28/2010,-0.132549537,-0.270681921,-0.083568909,-0.848808377,-0.450879892
9/29/2010,0.075556884,0.111003836,0.028785633,-0.506772726,0.145815782
9/30/2010,-0.083775104,-0.076729807,-0.205444606,-0.158042507,-0.108751065
10/1/2010,-0.445793422,-0.346945678,-0.13133055,-0.368329883,-0.875735504
10/2/2010,-0.314390237,-0.300517171,-0.043561913,-0.255643595,-0.224911867
10/3/2010,-0.2587365,-0.292328012,0.063255977,-0.474740247,-0.334994124
10/4/2010,-0.375132281,-0.350687121,-0.138680095,-0.381368664,-1.385930712
10/5/2010,-0.416761528,-0.371254401,-0.095206377,-0.248557895,-1.33327572
10/6/2010,-0.569312628,-0.346548529,-0.265093391,-0.31076694,-0.252895396
10/7/2010,-0.512623941,-0.405906255,-0.313592191,-0.410477377,-0.256424234
10/8/2010,-0.382520966,-0.253712158,-0.123189922,-0.250215921,-0.096992095
10/9/2010,-0.359306377,-0.329066198,-0.265607269,-0.304148035,-0.201657127
10/10/2010,-0.280476115,-0.261461952,0.106712566,-0.303261337,-0.080491241
10/11/2010,-0.480042811,-0.435605315,-0.503260302,-0.375357757,-0.812240988
10/12/2010,-0.529818297,-0.312752411,-0.33658854,-0.620702099,-0.500543557
10/13/2010,-0.502190501,-0.471911457,-0.261921861,-0.392287259,3.229541202
10/14/2010,-0.422080792,-0.389504765,-0.463448676,-0.385662352,-0.163268099
10/15/2010,-0.362748823,-0.405738825,-0.080444833,-0.376781134,-0.523612339
10/16/2010,-0.255086381,-0.23709199,0.096425914,-0.650751556,-0.215649437
10/17/2010,-0.539724101,-0.161516435,2.906610641,-0.239151865,0.056473148
10/18/2010,-0.398998186,-0.335719826,-0.340932177,-0.298690938,-0.140179
10/19/2010,0.275075781,0.305221383,-0.051128632,0.177648379,0.235251439
10/20/2010,-0.339476848,-0.296282608,-0.201467024,-0.339248575,-0.362711524
10/21/2010,-0.326175479,-0.302303018,-0.209175696,-0.01586576,-1.217371565
10/22/2010,-0.305483593,3.242603614,-0.532057215,0.695829787,-0.780352645
10/23/2010,-0.239855742,-0.094193804,-0.094541571,-0.076975049,-0.081639374
10/24/2010,-0.153891371,-0.053153294,-0.507848844,-0.282824636,0.164452246
10/25/2010,0.034915154,0.093153985,-0.338265214,0.021780828,0.081872763
10/26/2010,-0.369474155,-0.304628171,-0.690476263,-0.438722454,-0.193457411
10/27/2010,-0.34955035,-0.244964351,-0.837697468,-0.540161557,-0.574859135
10/28/2010,-0.417191635,-0.266547538,-1.162552889,-0.180771966,-0.207506227
10/29/2010,-0.362845403,-0.244273475,-0.337751344,-0.747921551,0.828625134
10/30/2010,-0.242429235,-0.228806209,-0.064022454,-0.94206235,-0.107091193
10/31/2010,-0.335642344,-0.208048104,-0.145704903,-0.408184655,-0.069511421
11/1/2010,-0.300006569,-0.244227738,-0.242559517,-0.318918844,-0.189025131
11/2/2010,-0.299270413,-0.419536175,-0.01126787,-0.533520394,-0.213809462
11/3/2010,-0.326136071,-0.189029054,-0.220099056,-0.261505341,-0.198064863
11/4/2010,-0.388317197,-0.295218248,-0.412844707,-0.238061125,-0.346552283
11/5/2010,-0.295070425,-0.233587634,-0.022875411,-0.256915508,-0.923953935
11/6/2010,-0.145417959,-0.136664881,0.160497986,-0.443208815,-0.186132933
11/7/2010,-0.252023792,-0.229794173,0.097227224,-0.11814134,-0.133389141
11/8/2010,-0.45394065,-0.438272554,-0.258848865,-0.236235824,-0.12568491
11/9/2010,-1.588294474,-0.280555587,-1.140686443,-0.348903604,-0.856680876
11/10/2010,-0.270326136,-0.227236166,-0.05780349,-0.241849241,0.067114077
11/11/2010,-0.240669044,-0.322548293,-0.093718631,-0.751347485,0.122617771
11/12/2010,-0.207572072,-0.14663715,0.09096797,-0.939393641,0.03317019
11/13/2010,-0.181873019,-0.180372188,0.132751222,-0.210444207,-0.077762997
11/14/2010,-0.390845887,-0.136505955,-0.124571019,-0.343661939,0.248297903
11/15/2010,-0.353669033,-0.317447991,-0.347013884,-0.25792395,-0.131155174
11/16/2010,-0.302507268,-0.371789428,-0.455320621,-0.218933957,-0.142930975
11/17/2010,-0.365718099,-0.270682104,-0.385203642,0.059243996,-0.022918869
11/18/2010,-0.410954603,-0.359858124,-0.314548665,0.00172122,-0.198474342
11/19/2010,-0.496836356,-0.236385807,-0.482860797,4.309530574,-0.251956345
11/20/2010,-0.299915139,-0.220892128,-0.458963266,-0.101549072,1.367482525
11/21/2010,-0.422788908,-0.302299496,-0.519602163,-0.353410658,1.140275638
11/22/2010,-0.450098308,-0.242235634,-0.905884446,-0.251885832,3.24971249
11/23/2010,-0.23569223,-0.1213347,-0.476919698,-0.897899553,0.289970488
11/24/2010,-0.464264761,-0.370493697,-0.327668998,-0.522288211,-0.997572559
11/25/2010,-0.355475191,-0.291792073,-0.422126456,-0.420688563,-0.120740114
11/26/2010,-0.198363629,-0.111810279,-0.343386349,-0.158849452,0.064165918
11/27/2010,-0.175711373,0.695009815,-0.249584466,-0.469783339,-0.080302059
11/28/2010,-0.465512504,1.017881204,-0.363688817,-0.524897069,-0.421046541
11/29/2010,-0.662217205,-0.427714719,-0.6149812,-1.145693948,-0.240530291
11/30/2010,-0.787817473,-1.481554188,-0.595049618,-0.362612763,-1.397610176
12/1/2010,-0.622675822,-0.597975689,-0.433747245,-0.408104517,-0.47033569
12/2/2010,-0.27230582,-0.289784376,-0.089222563,-0.223744417,-0.819831193
12/3/2010,-0.269500956,-0.491791834,0.005722049,-0.228850454,-0.186567579
12/4/2010,-0.055961666,0.073325789,-0.349435231,-0.20810007,0.510574529
12/5/2010,-0.06732651,-0.053957084,-0.3504501,-0.290458768,0.140763001
12/6/2010,-0.103997538,-0.030848376,-0.482233296,-0.509965226,0.105177691
12/7/2010,-0.237758321,-0.292207033,-0.149212925,-0.338832191,-0.066060207
12/8/2010,-0.2192455,-0.296511395,-0.06127926,-0.373377105,-0.298758769
12/9/2010,-0.069376143,-0.494210703,-0.291907264,-0.383374197,-0.270996835
12/10/2010,-0.228624571,-0.39767394,-0.390797613,-0.444931405,-0.324431749
12/11/2010,0.632242062,-0.280943547,0.243982163,-0.255059451,-0.101290155
